"","average_distances"
"1328",359.734160770952
"1329",405.119093551918
"1330",339.763066270972
"1331",320.480673349152
"1332",360.177260878159
"1333",346.207893171554
"1334",352.165237323779
"1335",349.84756908321
"1336",376.677926624774
"1337",335.570310532133
"1338",359.269494712617
"1339",410.189161523778
"1340",372.176526397712
"1341",368.705069106944
"1342",271.212039324399
"1343",288.060058489663
"1344",314.329462159447
"1345",309.801007964488
"1346",309.801007964488
"1347",283.980615561194
"1348",308.178444810869
"1349",351.072423379092
"1350",326.281073371797
"1351",329.626797678206
"1352",398.941231344087
"1353",468.774299045793
"1354",393.997930037787
"1355",367.367805374438
"1356",407.38531477629
