"","average_distances"
"1275",144.968644877459
"1276",144.827086955301
"1277",156.447244152362
"1278",162.71256309628
"1279",148.96562745177
"1280",177.819721844515
"1281",173.021913160572
"1282",190.569364118903
"1283",161.769368564758
"1284",176.81335329215
"1285",160.100647176594
"1286",158.365315508049
"1287",158.365315508049
"1288",156.275447981683
"1289",166.796067851207
"1290",126.007534002177
"1291",99.7373756507837
"1292",151.45675497225
"1293",97.2516949254669
"1294",83.7129461847923
"1295",91.3169182602922
"1296",87.4993585364975
"1297",77.7334511301761
"1298",85.3222811299671
"1299",85.3222811299671
"1300",85.3222811299671
"1301",90.9316291671739
"1302",90.6719904524478
"1303",99.3461930893
"1304",110.059707627233
"1305",110.059707627233
"1306",109.512822488561
"1307",158.053241277621
"1308",223.039341098279
"1309",217.875266794964
"1310",215.019383831679
"1311",251.15802301397
"1312",289.427890445044
"1313",194.567771382353
"1314",223.712843328178
"1315",223.712843328178
"1316",284.708346210588
"1317",284.708346210588
"1318",273.39740442554
"1319",347.613176039104
"1320",307.354541677153
"1321",383.917644342249
"1322",347.939859021886
"1323",360.317903183801
"1324",333.382100832636
"1325",311.959360976668
"1326",354.222527977905
"1327",324.791368830626
"1328",320.876006184433
"1329",296.669449826895
"1330",284.800071263837
"1331",252.095994735454
"1332",232.562057754865
"1333",203.477141393786
"1334",170.045248641199
"1335",179.022368402622
"1336",184.185486776335
"1337",194.279250852102
"1338",168.488355798182
"1339",172.120078714156
"1340",186.033746834329
"1341",186.317155488453
"1342",219.588920833622
"1343",219.588920833622
"1344",211.442738848143
"1345",213.400118742595
