"","x"
"905",50747.7732426304
"906",46270.9584487535
"907",50224.4653739612
"908",53479.9335180055
"909",49468.1496598639
"910",51919.8801652892
"911",45075.2465373961
"912",47490.5260770975
"913",44161.9962192817
"914",44161.9962192817
"915",39610.5165289256
"916",40184.3100189036
"917",36619.6239669422
"918",36877.8321995465
"919",37785.7128099173
"920",39395.0975
"921",30946.4444444445
"922",32483.535
"923",32864.5875
"924",37101.7875
"925",40293.7673130194
"926",39597.0375
"927",36793.1790123457
"928",34983.13
"929",29363.9833795014
"930",36946.8072562358
"931",36946.8072562358
"932",37138.6575
"933",37459.8775510204
"934",33687.3875
"935",26684.0968858131
"936",25964.3858024691
"937",31684.7191358025
"938",27286.8279773157
"939",23293.3099173554
"940",23054.3516068053
"941",23674.944214876
"942",23674.944214876
"943",22923.7844990548
"944",22923.7844990548
"945",22853.6219008264
"946",22638.0166204986
"947",21343.8227146814
"948",17002.5215419501
"949",16587.89569161
"950",16475.7596371882
"951",17559.8075
"952",15595.4706994329
"953",10404.1361058601
"954",16521.2829861111
"955",16156.1012396694
"956",16753.2875
"957",20344.8798185941
"958",21761.935
"959",19937.0123966942
"960",19937.0123966942
"961",20870.1315192744
"962",17304.475
"963",17335.9675
"964",16550.5759637188
"965",17328.9975
"966",20489.08984375
"967",19851.3858024691
"968",22179.41796875
"969",20441.3580246914
"970",20715.567867036
"971",20715.567867036
"972",25973.4
"973",27663.7975
"974",26458.8480725624
"975",27225.3636363636
"976",28400.8344671202
"977",29788.535
"978",29699.6281179138
"979",29768.5983379501
"980",28076.1012396694
"981",28937.4896694215
"982",29259.1156462585
"983",30656.7175
"984",27877.6401384083
"985",28753.6454293629
"986",32986.3545706371
"987",35574.3656509695
"988",36417.3
"989",39563.163434903
"990",38065.0975
"991",39756.1828254848
"992",41293.1275
"993",40463.2
"994",40463.2
"995",40463.2
"996",38628.6038781163
"997",39893.3271604938
"998",37953.7375
"999",39026.08
"1000",38376.8027681661
"1001",42080.3601108033
"1002",40066.9375
"1003",31764.7603305785
"1004",32123.1473922903
"1005",33203.3
"1006",32818.4399092971
"1007",25777.7233560091
"1008",27034.23
"1009",27034.23
"1010",26256.5804988662
"1011",15464.5540166205
"1012",18763.6875
"1013",18681.3675
"1014",17370.2644628099
"1015",21410.8194444444
"1016",21410.8194444444
"1017",22317.2747933884
"1018",21228.6729678639
"1019",21228.6729678639
"1020",20346.3454861111
"1021",20346.3454861111
"1022",20986.7145557656
"1023",19622.9752066116
"1024",21673.8367768595
"1025",17806.6575
"1026",17339.0839002268
"1027",18916.5041551247
"1028",18916.5041551247
"1029",21331.5555555556
"1030",21473.2941176471
"1031",22860.46
"1032",23316.4308390023
"1033",23827.1095041322
"1034",23827.1095041322
"1035",24525.115
"1036",24525.115
"1037",24525.115
"1038",24642.5817174515
"1039",24671.9861591696
"1040",23716.1551246537
"1041",23716.1551246537
"1042",23716.1551246537
"1043",24667.375
"1044",24667.375
"1045",24138.1329639889
"1046",23942.2438016529
"1047",23862.809073724
"1048",23183.4706994329
"1049",22774.2048611111
"1050",23565.4814049587
"1051",23565.4814049587
"1052",24212.1232638889
"1053",23191.6652892562
"1054",23191.6652892562
"1055",22626.3429752066
"1056",22343.1065759637
"1057",26973.2741020794
"1058",26889.1076388889
"1059",27387.4404536862
"1060",27387.4404536862
"1061",25828.9704861111
"1062",26336.6994328922
"1063",26336.6994328922
"1064",26336.6994328922
"1065",26820.4979338843
"1066",26820.4979338843
"1067",24851.0858725762
"1068",27972.175
"1069",27917.8670360111
"1070",28310.335
"1071",30527.7775
"1072",30527.7775
"1073",29487.175
"1074",38359.328798186
"1075",38142.820861678
"1076",37969.775
"1077",37177.7505668934
"1078",36961.6780045351
"1079",39553.1611570248
"1080",38548.3780718336
"1081",39850.8450413223
"1082",38652.9413988658
"1083",38652.9413988658
"1084",41430.0272108843
"1085",41430.0272108843
"1086",37611.3161157025
"1087",38455.410430839
"1088",40176.271468144
"1089",40988.0030864197
"1090",40239.8765432099
"1091",36080.3900226757
"1092",36080.3900226757
"1093",33074.4265927978
"1094",33675.4845679012
"1095",32788.0907029478
"1096",33837.055
"1097",34056.9861495845
"1098",34056.9861495845
"1099",34056.9861495845
"1100",32385.6731301939
"1101",33109.5475
"1102",30844.2160493827
"1103",31528.5605536332
"1104",31468.8549382716
"1105",30543.2716049383
"1106",31027.82421875
"1107",33428.188365651
"1108",29187.4016620499
"1109",31520.0432098765
"1110",29211.9279778393
"1111",31920.6575963719
"1112",31344.2575
"1113",31344.2575
"1114",32097.5600907029
"1115",32097.5600907029
"1116",33598.7
"1117",36158.3310657596
"1118",36158.3310657596
"1119",37878.6303854875
"1120",39893.2299168975
"1121",41033.0775
"1122",42397.2908587258
"1123",47325.0360110803
"1124",45828.7573696145
"1125",48049.535
"1126",42756.0166204986
"1127",42227.0839002268
"1128",45621.1609977324
"1129",45621.1609977324
"1130",48424.0185950413
"1131",49401.988657845
"1132",49401.988657845
"1133",49710.7458677686
"1134",47762.439909297
"1135",49524.4716553288
"1136",47618.7479224377
"1137",50325.9075
"1138",54425.7541322314
"1139",55948.0433884298
"1140",55848.5103969754
"1141",55848.5103969754
"1142",53525.1115311909
"1143",56232.6770833333
"1144",58556.7892561984
"1145",58561.9092627599
"1146",57228.2230623819
"1147",56826.4214876033
"1148",59326.9977324263
"1149",57361.53
"1150",60445.0637119114
"1151",61940.7845804989
"1152",60819.5289256198
"1153",60819.5289256198
"1154",55313.811634349
"1155",53789.8024691358
"1156",51902.6790123457
"1157",53709.0895061728
"1158",53752.9806094183
"1159",53752.9806094183
"1160",44351.6375
"1161",49386.7
"1162",49860.9024943311
"1163",51274.520661157
"1164",51274.520661157
"1165",51152.9569160998
"1166",49833.902892562
"1167",45914.4421487603
"1168",47963.0415512465
"1169",51669.7333333333
"1170",56988.8373702422
"1171",60715.8823529412
"1172",58361.6728395062
"1173",53962.2630385488
"1174",48927.1260330578
"1175",49246.2582644628
"1176",55393.7164461248
"1177",53675.5243055556
"1178",53675.5243055556
"1179",53675.5243055556
"1180",53998.9035916824
"1181",54112.9462809917
"1182",53295.0268595041
"1183",51969.7769376182
"1184",51950.1663516068
"1185",50503.3819444444
"1186",52228.775047259
"1187",52538.3099173554
"1188",52538.3099173554
"1189",51072.5482041588
"1190",50213.4338842975
"1191",50213.4338842975
"1192",51701.4195011338
"1193",54900.0332409972
"1194",64022.6234567901
"1195",64836.1543209877
"1196",64068.35
"1197",63517.5586419753
"1198",67272.7958477509
"1199",62388.84375
"1200",65338.6044444444
"1201",70682.899408284
"1202",66710.943877551
"1203",63702.8088888889
"1204",51738.6327160494
"1205",50449.65
"1206",48129.6916099773
"1207",41678.295
"1208",40194.7437641723
"1209",41042.8468809074
"1210",43892.5103969754
"1211",43266.0378071834
"1212",44455.3988657845
"1213",44455.3988657845
"1214",45082.2986767486
"1215",42989.664399093
"1216",36189.3884297521
"1217",34803.9954648526
"1218",34231.0657439446
"1219",23477.6539792388
"1220",31146.2491349481
"1221",31745.595567867
"1222",30797.1337868481
"1223",29337.875
"1224",30426.3987603306
"1225",26864.6485260771
"1226",26864.6485260771
"1227",26040.1928166352
"1228",25953.2913223141
"1229",25152.6375
"1230",24862.7314049587
"1231",26023.213610586
"1232",26279.3595041322
"1233",25410.9338842975
"1234",24924.875
"1235",22948.7128027682
"1236",20399.0679012346
"1237",21665.0839002268
"1238",21665.0839002268
"1239",26211.5123966942
"1240",27278.947845805
"1241",26617.63
"1242",27359.8429752066
"1243",27359.8429752066
"1244",27470.59
"1245",27470.59
"1246",25287.3984375
"1247",26557.54
"1248",26557.54
"1249",27500.1052631579
"1250",27500.1052631579
"1251",28481.7439446367
