"","x"
"1162",47134.8775
"1163",47312.85
"1164",41257.9667590028
"1165",33885.2222222222
"1166",32594.820861678
"1167",34198.3475
"1168",31922.1673553719
"1169",31922.1673553719
"1170",32813.1156462585
"1171",31727.464876033
"1172",31727.464876033
"1173",37133.213610586
"1174",37812.7690972222
"1175",37806.7048611111
"1176",37429.0850661626
"1177",31965.7188208617
"1178",29681.965973535
"1179",39072.4173553719
"1180",39072.4173553719
"1181",39425.9962192817
"1182",40995.6880165289
"1183",40995.6880165289
"1184",39540.9981096408
"1185",41173.8760330579
"1186",42806.253968254
"1187",42806.253968254
"1188",50246.4256198347
"1189",49109.8450413223
"1190",48984.716553288
"1191",46475.9168241966
"1192",38629.9173553719
"1193",38957.1609977324
"1194",44003.7164461248
"1195",43354.8524305556
"1196",43354.8524305556
"1197",35761.2829861111
"1198",42548.6857638889
"1199",42548.6857638889
"1200",43400.2419659735
"1201",37056.5165289256
"1202",42266.0672
"1203",43514.4965277778
"1204",45257.595463138
"1205",44883.7466918715
"1206",51699.4366729679
"1207",53339.0371900826
"1208",51485.8336483932
"1209",51883.847107438
"1210",50356.8223140496
"1211",49213.2854442344
"1212",49213.2854442344
"1213",49652.1012396694
"1214",51542.5575
"1215",44697.6066481994
"1216",40820.4263038549
"1217",39016.6213151927
"1218",38610.8526077098
"1219",38610.8526077098
"1220",38763.1836734694
"1221",40202.6575963719
"1222",40009.2154195011
"1223",37530.1965973535
"1224",34867.6346153846
"1225",34867.6346153846
"1226",34867.6346153846
"1227",30350.928
"1228",30350.928
"1229",30853.3819444445
"1230",29535.3950850661
"1231",23788.4308390023
"1232",22469.3185595568
"1233",21802.4375
"1234",20141.5243055555
"1235",19346.1701323251
"1236",18099.7986111111
"1237",14507.7958412098
"1238",13387.8304
"1239",13387.8304
"1240",13387.8304
"1241",14516.0961538462
"1242",14516.0961538462
"1243",13532.4384
"1244",13532.4384
"1245",12925.629489603
"1246",12964.5144628099
"1247",15590.9652777778
"1248",13005.4784580499
"1249",13041.8719008264
"1250",13613.4058956916
"1251",16363.5381944445
"1252",17028.6848
"1253",17028.6848
"1254",16622.1597222222
"1255",18054.3860946746
"1256",18454.4536862004
"1257",18383.3610586011
"1258",15587.6631944444
"1259",16148.9035916824
"1260",23743.7413194444
"1261",25701.6466942149
"1262",25734.6578449905
"1263",25297.1319444444
"1264",23779.9526627219
"1265",23779.9526627219
"1266",23779.9526627219
"1267",23927.536
"1268",24697.1319444444
"1269",23468.0832
"1270",23468.0832
"1271",23868.1134215501
"1272",26123.74
"1273",27804.3628117914
"1274",27755.9229024943
"1275",26739.1190926276
"1276",26459.3663194444
"1277",27378.6200378072
"1278",25747.04
"1279",27745.5743801653
"1280",27523.3925619835
"1281",26851.9697542533
"1282",24905.2662721894
"1283",24905.2662721894
"1284",24456.4256
"1285",26564.6485260771
"1286",26130.9710743802
"1287",15220.2355371901
"1288",14715.7231404959
"1289",24527.3572778828
"1290",24992.5784499055
"1291",25073.9508506616
"1292",21484.2766439909
"1293",21444.9640831758
"1294",20553.9149305555
"1295",20553.9149305555
"1296",22183.5309917355
"1297",22457.805785124
"1298",22282.652892562
"1299",20826.7152777778
"1300",19424.798185941
"1301",18519.3270321361
"1302",17947.0746527778
"1303",8498.68934240363
